"faction"#"name"#"x coordinate"#"y coordinate"#"Resource Value"
"Comstar"#"Terra"#0#0#10
"Capellan Confederation"#"Bentley"#-7,04#-235,76#0,5
"Capellan Confederation"#"Betelgeuse"#5,74#-309,57#0,5
"Capellan Confederation"#"Bharat"#59,46#-41,99#0,5
"Capellan Confederation"#"Bithinia"#-19,04#-179,95#0,5
"Capellan Confederation"#"Boardwalk"#-13,82#-199,25#0,5
"Capellan Confederation"#"Bora"#39,12#-159,09#0,5
"Capellan Confederation"#"Borden"#51,9#-373,99#0,5
"Capellan Confederation"#"Brighton"#79,8#-202,12#0,5
"Capellan Confederation"#"Bryant"#13,3#-13,3#0,5
"Capellan Confederation"#"Buchlau"#70,68#-69,37#0,5
"Capellan Confederation"#"Buenos Aires"#18,26#-345,04#0,5
"Capellan Confederation"#"Calpaca"#-20,34#-216,72#0,5
"Capellan Confederation"#"Campertown"#-5,48#-160,65#0,5
"Capellan Confederation"#"Capella"#38,86#-175,26#0,5
"Capellan Confederation"#"Capolla"#8,08#-41,73#0,5
"Capellan Confederation"#"Capricorn III"#88,41#-188,04#0,5
"Capellan Confederation"#"Carmen"#28,69#-266,8#0,5
"Capellan Confederation"#"Carver V"#-5,48#-20,86#0,5
"Capellan Confederation"#"Castrovia"#13,82#-254,8#0,5
"Capellan Confederation"#"Cavalor"#61,55#-391,2#0,5
"Capellan Confederation"#"Charndo"#10,43#-153,61#0,5
"Capellan Confederation"#"Claxton"#15,65#-266,54#0,5
"Capellan Confederation"#"Columbine"#75,63#-348,95#0,5
"Capellan Confederation"#"Cordiagr"#24,52#-192,73#0,5
"Capellan Confederation"#"Corey"#21,65#-137,44#0,5
"Capellan Confederation"#"Corodiz"#136,92#-378,16#0,5
"Capellan Confederation"#"Decatur"#54,77#-339,04#0,5
"Capellan Confederation"#"Decus"#44,86#-253,76#0,5
"Capellan Confederation"#"Denbar"#69,63#-237,33#0,5
"Capellan Confederation"#"Dicon"#20,34#-328,09#0,5
"Capellan Confederation"#"Drozan"#31,56#-373,2#0,5
"Capellan Confederation"#"Egress"#68,59#-373,47#0,5
"Capellan Confederation"#"Elgin"#1,56#-51,38#0,5
"Capellan Confederation"#"Elnath"#18,78#-128,31#0,5
"Capellan Confederation"#"Eom"#-18,26#-195,34#0,5
"Capellan Confederation"#"Epsilon Eridani"#18,52#-21,39#0,5
"Capellan Confederation"#"Epsilon Indi"#29,47#-15,65#0,5
"Capellan Confederation"#"Exedor"#-13,3#-209,68#0,5
"Capellan Confederation"#"Fletcher"#47,2#-23,73#0,5
"Capellan Confederation"#"Foochow"#89,72#-98,32#0,5
"Capellan Confederation"#"Foot Fall"#95,45#-110,84#0,5
"Capellan Confederation"#"Frondas"#-18#-249,85#0,5
"Capellan Confederation"#"Fronde"#-6#-253,76#0,5
"Capellan Confederation"#"Gan Singh"#41,99#-80,33#0,5
"Capellan Confederation"#"Gei-Fu"#58,16#-200,82#0,5
"Capellan Confederation"#"Geifer"#37,56#-187,78#0,5
"Capellan Confederation"#"Genoa"#39,38#-60,24#0,5
"Capellan Confederation"#"Glasgow"#28,69#-217,51#0,5
"Capellan Confederation"#"Grand Base"#46,42#-301,48#0,5
"Capellan Confederation"#"Gunthar"#39,64#-386,51#0,5
"Capellan Confederation"#"Hall"#-14,08#-44,6#0,5
"Capellan Confederation"#"Hamal"#65,46#-43,81#0,5
"Capellan Confederation"#"Harloc"#42,25#-226,37#0,5
"Capellan Confederation"#"Heligoland"#86,85#-146,31#0,5
"Capellan Confederation"#"Hexare"#31,3#-235,24#0,5
"Capellan Confederation"#"Highspire"#101,19#-120,23#0,5
"Capellan Confederation"#"Holloway"#65,46#-304,09#0,5
"Capellan Confederation"#"Homestead"#58,42#-286,1#0,5
"Capellan Confederation"#"Housekarle"#33,64#-279,32#0,5
"Capellan Confederation"#"Hsien"#5,74#-54,77#0,5
"Capellan Confederation"#"Hunan"#33,04#-96,76#0,5
"Capellan Confederation"#"Hurik"#78,5#-399,81#0,5
"Capellan Confederation"#"Hustaing"#55,55#-247,76#0,5
"Capellan Confederation"#"Imalda"#30,25#-242,28#0,5
"Capellan Confederation"#"Indicass"#73,02#-251,15#0,5
"Capellan Confederation"#"Ingersoll"#-5,22#-173,69#0,5
"Capellan Confederation"#"Ingress"#50,07#-18,78#0,5
"Capellan Confederation"#"Ito"#7,56#-278,01#0,5
"Capellan Confederation"#"Jacomarie"#13,04#-385,98#0,5
"Capellan Confederation"#"Jacson"#111,62#-349,47#0,5
"Capellan Confederation"#"Jasmine"#-31,3#-203,85#0,5
"Capellan Confederation"#"Jonathan"#101,45#-93,89#0,5
"Capellan Confederation"#"Kaifeng"#72,5#-153,61#0,5
"Capellan Confederation"#"Kansu"#68,33#-60,24#0,5
"Capellan Confederation"#"Kasdach"#21,12#-315,83#0,5
"Capellan Confederation"#"Kashilla"#-1,56#-202,9#0,5
"Capellan Confederation"#"Keid"#3,13#-10,17#0,5
"Capellan Confederation"#"Krin"#-7,82#-223,24#0,5
"Capellan Confederation"#"Kurragin"#3,39#-204,99#0,5
"Capellan Confederation"#"Kurvasa"#39,9#-354,69#0,5
"Capellan Confederation"#"Larsha"#119,45#-396,68#0,5
"Capellan Confederation"#"Latice"#10,69#-296,27#0,5
"Capellan Confederation"#"Lesalles"#9,91#-166,39#0,5
"Capellan Confederation"#"Liao"#34,43#-68,07#0,5
"Capellan Confederation"#"Madras"#71,2#-328,09#0,5
"Capellan Confederation"#"Maladar"#109,8#-249,85#0,5
"Capellan Confederation"#"Mandate"#89,19#-127,27#0,5
"Capellan Confederation"#"Masterson"#2,61#-187,52#0,5
"Capellan Confederation"#"Matsu"#79,02#-137,44#0,5
"Capellan Confederation"#"Menkalinan"#0#-71,2#0,5
"Capellan Confederation"#"Menke"#91,54#-333,82#0,5
"Capellan Confederation"#"Menker"#91,54#-92,84#0,5
"Capellan Confederation"#"Menkib"#76,15#-130,14#0,5
"Capellan Confederation"#"Milos"#58,16#-227,16#0,5
"Capellan Confederation"#"Minnacora"#77,98#-172,13#0,5
"Capellan Confederation"#"Mitchel"#109,8#-331,22#0,5
"Capellan Confederation"#"Muridox"#107,45#-385,46#0,5
"Capellan Confederation"#"Nanking"#22,95#-52,16#0,5
"Capellan Confederation"#"Nashuar"#98,84#-184,91#0,5
"Capellan Confederation"#"Necromo"#103,8#-190,12#0,5
"Capellan Confederation"#"New Canton"#8,35#-73,55#0,5
"Capellan Confederation"#"New Hessen"#84,76#-57,12#0,5
"Capellan Confederation"#"New Home"#7,3#-12,78#0,5
"Capellan Confederation"#"New Macao"#78,24#-123,36#0,5
"Capellan Confederation"#"New Procyon"#-4,96#-10,43#0,5
"Capellan Confederation"#"New Roland"#-8,08#-404,76#0,5
"Capellan Confederation"#"New Sagan"#80,59#-179,17#0,5
"Capellan Confederation"#"New Westin"#38,6#-244,11#0,5
"Capellan Confederation"#"Nihal"#44,34#-313,48#0,5
"Capellan Confederation"#"Ningpo"#54,77#-67,29#0,5
"Capellan Confederation"#"Niomede"#-0,26#-352,6#0,5
"Capellan Confederation"#"No Return"#56,85#-178,91#0,5
"Capellan Confederation"#"Old Kentucky"#2,09#-142,92#0,5
"Capellan Confederation"#"Outreach"#-3,13#-34,95#0,5
"Capellan Confederation"#"Ovan"#30,77#-207,6#0,5
"Capellan Confederation"#"Overton"#46,68#-209,68#0,5
"Capellan Confederation"#"Palladaine"#-3,13#-290,53#0,5
"Capellan Confederation"#"Palos"#51,38#-138,75#0,5
"Capellan Confederation"#"Pella II"#-30,77#-228,98#0,5
"Capellan Confederation"#"Phact"#10,95#-141,09#0,5
"Capellan Confederation"#"Pleione"#51,9#-80,33#0,5
"Capellan Confederation"#"Pojos"#85,8#-380,51#0,5
"Capellan Confederation"#"Poznan"#63,11#-81,89#0,5
"Capellan Confederation"#"Preston"#13,3#-215,94#0,5
"Capellan Confederation"#"Primus"#39,9#-322,87#0,5
"Capellan Confederation"#"Principia"#0#-360,95#0,5
"Capellan Confederation"#"Prix"#38,6#-331,22#0,5
"Capellan Confederation"#"Propus"#-12,52#-185,43#0,5
"Capellan Confederation"#"Purvo"#60,24#-261,06#0,5
"Capellan Confederation"#"Quemoy"#44,86#-152,83#0,5
"Capellan Confederation"#"Quimberton"#83,98#-262,25#0,5
"Capellan Confederation"#"Raballa"#21,91#-159,09#0,5
"Capellan Confederation"#"Randar"#62,33#-177,34#0,5
"Capellan Confederation"#"Raphael"#45,64#-315,31#0,5
"Capellan Confederation"#"Relevow"#70,94#-189,86#0,5
"Capellan Confederation"#"Remshield"#98,32#-141,09#0,5
"Capellan Confederation"#"Renown"#41,99#-401,37#0,5
"Capellan Confederation"#"Repulse"#16,43#-400,59#0,5
"Capellan Confederation"#"Rollis"#151,79#-386,77#0,5
"Capellan Confederation"#"Ronel"#96,5#-2,61#0,5
"Capellan Confederation"#"Saiph"#4,69#-68,59#0,5
"Capellan Confederation"#"Sakhalin"#62,33#-142,92#0,5
"Capellan Confederation"#"Sarmaxa"#53,72#-164,83#0,5
"Capellan Confederation"#"Sarna"#55,55#-156,22#0,5
"Capellan Confederation"#"Sax"#-1,56#-377,9#0,5
"Capellan Confederation"#"Second Try"#34,69#-116,84#0,5
"Capellan Confederation"#"Sendalor"#44,08#-269,15#0,5
"Capellan Confederation"#"Shensi"#54,25#-92,84#0,5
"Capellan Confederation"#"Sheratan"#41,21#-21,65#0,5
"Capellan Confederation"#"Shiba"#0,26#-334,08#0,5
"Capellan Confederation"#"Shipka"#80,85#-111,62#0,5
"Capellan Confederation"#"Sian"#7,3#-231,59#0,5
"Capellan Confederation"#"Sigma Mare"#6,52#-317,65#0,5
"Capellan Confederation"#"Sirius"#-2,35#-7,56#0,5
"Capellan Confederation"#"Slocum"#58,68#-52,68#0,5
"Capellan Confederation"#"Small World"#52,16#-7,04#0,5
"Capellan Confederation"#"Spica"#93,37#-239,68#0,5
"Capellan Confederation"#"St. Andre"#66,24#-101,45#0,5
"Capellan Confederation"#"St. Ives"#112,4#-217,51#0,5
"Capellan Confederation"#"St. Loris"#90,76#-244,11#0,5
"Capellan Confederation"#"Styk"#42,51#-98,32#0,5
"Capellan Confederation"#"Taga"#89,72#-209,16#0,5
"Capellan Confederation"#"Tall Trees"#0,78#-67,29#0,5
"Capellan Confederation"#"Tallin"#120,75#-269,41#0,5
"Capellan Confederation"#"Tantara"#102,23#-255,06#0,5
"Capellan Confederation"#"Teng"#128,84#-274,36#0,5
"Capellan Confederation"#"Terra Firma"#22,69#-33,9#0,5
"Capellan Confederation"#"Texlos"#111,62#-274,88#0,5
"Capellan Confederation"#"Tigress"#75,37#-29,73#0,5
"Capellan Confederation"#"Tikonov"#103,8#-42,51#0,5
"Capellan Confederation"#"Truth"#79,02#-160,65#0,5
"Capellan Confederation"#"Tsinghai"#-2,87#-153,61#0,5
"Capellan Confederation"#"Tsingtao"#94,15#-156,48#0,5
"Capellan Confederation"#"Tsitsang"#52,42#-109,54#0,5
"Capellan Confederation"#"Turin"#21,39#-371,12#0,5
"Capellan Confederation"#"Tybalt"#90,76#-20,6#0,5
"Capellan Confederation"#"Ulan Bator"#36,25#-140,57#0,5
"Capellan Confederation"#"Vard"#74,85#-358,08#0,5
"Capellan Confederation"#"Vestallas"#67,29#-216,72#0,5
"Capellan Confederation"#"Victoria"#93,63#-351,04#0,5
"Capellan Confederation"#"Ward"#72,76#-411,8#0,5
"Capellan Confederation"#"Warlock"#121,27#-260,02#0,5
"Capellan Confederation"#"Wazan"#6#-141,88#0,5
"Capellan Confederation"#"Weatogue"#99,63#-279,06#0,5
"Capellan Confederation"#"Wei"#64,42#-120,23#0,5
"Capellan Confederation"#"Westerhand"#-5,48#-278,53#0,5
"Capellan Confederation"#"Woodstock"#44,6#-37,03#0,5
"Capellan Confederation"#"Wright"#26,6#-293,4#0,5
"Capellan Confederation"#"Xieng Khouang"#86,06#-314,52#0,5
"Capellan Confederation"#"Yangtze"#76,15#-43,81#0,5
"Capellan Confederation"#"Yunnah"#27,64#-154,13#0,5
"Capellan Confederation"#"Yuris"#135,88#-353,64#0,5
"Capellan Confederation"#"Zanzibar"#120,75#-367,99#0,5
"Capellan Confederation"#"Zaurak"#72,76#-124,4#0,5
"Capellan Confederation"#"Zurich"#20,34#-63,64#0,5
"Free Worlds League"#"Abadan"#-70,94#-96,76#0,5
"Free Worlds League"#"Aconcagua"#-278,8#-190,38#0,5
"Free Worlds League"#"Acubens"#-52,68#-51,12#0,5
"Free Worlds League"#"Adhafera"#-106,15#-51,64#0,5
"Free Worlds League"#"Aitutaki"#-166,13#-167,96#0,5
"Free Worlds League"#"Al Jubaylah"#-185,43#-284,27#0,5
"Free Worlds League"#"Albert Falls"#-271,23#-133,01#0,5
"Free Worlds League"#"Alhena"#-83,2#-14,6#0,5
"Free Worlds League"#"Alkes"#-115,8#-31,04#0,5
"Free Worlds League"#"Alorton"#-356,77#-86,59#0,5
"Free Worlds League"#"Alphard"#-65,98#-52,42#0,5
"Free Worlds League"#"Alterf"#-205,77#-156,22#0,5
"Free Worlds League"#"Alula Australis"#-24,52#-4,69#0,5
"Free Worlds League"#"Alula Borealis"#-261,32#-54,51#0,5
"Free Worlds League"#"Amity"#-130,14#-31,04#0,5
"Free Worlds League"#"Andurien"#-39,9#-318,7#0,5
"Free Worlds League"#"Anegasaki"#-49,81#-218,55#0,5
"Free Worlds League"#"Angell II"#-99,1#-84,76#0,5
"Free Worlds League"#"Ankolika"#-219,07#-223,24#0,5
"Free Worlds League"#"Antipolo"#-95,71#-271,23#0,5
"Free Worlds League"#"Ariel"#-116,84#-99,36#0,5
"Free Worlds League"#"Asellus Australis"#-100,93#-114,75#0,5
"Free Worlds League"#"Asellus Borealis"#-101,45#-119,19#0,5
"Free Worlds League"#"Ashburton"#-265,76#-141,09#0,5
"Free Worlds League"#"Aspropirgos"#-120,23#-383,9#0,5
"Free Worlds League"#"Asuncion"#5,22#-102,49#0,5
"Free Worlds League"#"Atreus"#-192,73#-165,35#0,5
"Free Worlds League"#"Atsugi"#-202,9#-229,24#0,5
"Free Worlds League"#"Atzenbrugg"#-381,03#-178,13#0,5
"Free Worlds League"#"Augustine"#-44,08#-77,46#0,5
"Free Worlds League"#"Autumn Wind"#-169#-88,15#0,5
"Free Worlds League"#"Avellaneda"#-58,16#-82,93#0,5
"Free Worlds League"#"Avior"#-117,88#-164,56#0,5
"Free Worlds League"#"Aylmer"#-394,33#-143,18#0,5
"Free Worlds League"#"Ayn Tarma"#-173,95#-305,4#0,5
"Free Worlds League"#"Bainsville"#-142,66#-83,98#0,5
"Free Worlds League"#"Barlaston"#-124,66#-268,88#0,5
"Free Worlds League"#"Bayindir"#-244,89#-298,88#0,5
"Free Worlds League"#"Bedeque"#-125,71#-77,98#0,5
"Free Worlds League"#"Bella I"#-261,58#-44,6#0,5
"Free Worlds League"#"Berenson"#-13,82#-71,72#0,5
"Free Worlds League"#"Bernardo"#-21,39#-94,93#0,5
"Free Worlds League"#"Bismarck"#-247,5#-267,32#0,5
"Free Worlds League"#"Bondurant"#-164,3#-45,64#0,5
"Free Worlds League"#"Bordon"#-63,64#-33,64#0,5
"Free Worlds League"#"Bowang"#-317,92#-160,65#0,5
"Free Worlds League"#"Butzfleth"#-109,01#-377,12#0,5
"Free Worlds League"#"Cajamarca"#-245,41#-164,3#0,5
"Free Worlds League"#"Callison"#-63,11#-15,13#0,5
"Free Worlds League"#"Calloway VI"#-58,68#-201,34#0,5
"Free Worlds League"#"Calseraigne"#-8,35#-370,86#0,5
"Free Worlds League"#"Cameron"#-159,09#-198,47#0,5
"Free Worlds League"#"Camlann"#-158,57#-235,5#0,5
"Free Worlds League"#"Campbelton"#-171,87#-112,67#0,5
"Free Worlds League"#"Campoleone"#-302,53#-294,44#0,5
"Free Worlds League"#"Cap Rouge"#-124,66#-310,35#0,5
"Free Worlds League"#"Carbonis"#-47,99#-177,08#0,5
"Free Worlds League"#"Cascade"#-225,07#-47,99#0,5
"Free Worlds League"#"Castor"#-41,47#-17,47#0,5
"Free Worlds League"#"Cerillos"#-373,2#-81,89#0,5
"Free Worlds League"#"Chagos"#-266,02#-228,2#0,5
"Free Worlds League"#"Chalouba"#-280,36#-142,92#0,5
"Free Worlds League"#"Chertan"#-75,37#15,65#0,5
"Free Worlds League"#"Chilung"#-124,66#-249,32#0,5
"Free Worlds League"#"Cirebon"#-148,4#-265,49#0,5
"Free Worlds League"#"Claybrooke"#-52,42#-372,42#0,5
"Free Worlds League"#"Clipperton"#-251,15#-206,29#0,5
"Free Worlds League"#"Cole Harbour"#-122,05#-294,96#0,5
"Free Worlds League"#"Colfax"#-234,98#-49,55#0,5
"Free Worlds League"#"Conakry"#-318,96#-132,75#0,5
"Free Worlds League"#"Concord"#-147,87#-28,17#0,5
"Free Worlds League"#"Connaught"#-54,77#-40,68#0,5
"Free Worlds League"#"Conquista"#-9,65#-309,83#0,5
"Free Worlds League"#"Corbeanca"#-353,64#-237,85#0,5
"Free Worlds League"#"Coriscana"#-189,6#-110,06#0,5
"Free Worlds League"#"Cronulla"#-33,38#-253,24#0,5
"Free Worlds League"#"Curaumilla"#-333,3#-120,23#0,5
"Free Worlds League"#"Cursa"#-51,9#-351,67#0,5
"Free Worlds League"#"Dalcour"#-388,33#-100,41#0,5
"Free Worlds League"#"Dalton"#-116,84#-231,85#0,5
"Free Worlds League"#"Danais"#-149,44#-40,68#0,5
"Free Worlds League"#"Daneshmand"#-72,76#-182,56#0,5
"Free Worlds League"#"Dayr Khuna"#-114,75#-198,21#0,5
"Free Worlds League"#"Denebola V"#-13,04#-1,83#0,5
"Free Worlds League"#"Deschenes"#-87,89#-300,18#0,5
"Free Worlds League"#"Devil's Rock"#-36,51#-15,39#0,5
"Free Worlds League"#"Diamantina"#-317,65#-100,41#0,5
"Free Worlds League"#"Diass"#-172,91#-259,24#0,5
"Free Worlds League"#"Dickinson"#-147,87#-113,71#0,5
"Free Worlds League"#"Dieudonne"#-75,89#-26,08#0,5
"Free Worlds League"#"Dixie"#-256,11#-21,39#0,5
"Free Worlds League"#"Drusibacken"#-124,4#-124,66#0,5
"Free Worlds League"#"Dubhe"#-71,2#-16,17#0,5
"Free Worlds League"#"Edmondson"#-341,65#-103,8#0,5
"Free Worlds League"#"El Giza"#-69,89#-373,47#0,5
"Free Worlds League"#"Elektrougli"#-114,23#-185,69#0,5
"Free Worlds League"#"Eleusis"#-167,96#-345,04#0,5
"Free Worlds League"#"Ellsworth"#-212,29#-241,76#0,5
"Free Worlds League"#"Emris IV"#-89,72#-150,74#0,5
"Free Worlds League"#"Epsilon"#-318,96#-59,98#0,5
"Free Worlds League"#"Eromanga"#-286,36#-119,45#0,5
"Free Worlds League"#"Escobas"#-218,81#-127,53#0,5
"Free Worlds League"#"Fadiffolu"#-245,67#-244,89#0,5
"Free Worlds League"#"Fagerholm"#-82,67#-366,16#0,5
"Free Worlds League"#"Faleolo"#-189,86#-202,12#0,5
"Free Worlds League"#"Fieferana"#-174,48#-271,23#0,5
"Free Worlds League"#"Fletcher"#-68,33#-211,77#0,5
"Free Worlds League"#"Fuentes"#-73,55#-146,57#0,5
"Free Worlds League"#"Fujidera"#-77,46#-227,42#0,5
"Free Worlds League"#"Furud"#-25,56#-286,62#0,5
"Free Worlds League"#"Futuna"#-211,51#-192,47#0,5
"Free Worlds League"#"Galisteo"#-359,12#-72,5#0,5
"Free Worlds League"#"Gallatin"#-162,22#-75,11#0,5
"Free Worlds League"#"Gannett"#-166,91#-61,03#0,5
"Free Worlds League"#"Gatchina"#-273,32#-297,83#0,5
"Free Worlds League"#"Ghaziabad"#-310,35#-239,68#0,5
"Free Worlds League"#"Giausar"#-209,68#-26,6#0,5
"Free Worlds League"#"Gibraltar"#-362,77#-141,09#0,5
"Free Worlds League"#"Gibson"#-248,02#-216,99#0,5
"Free Worlds League"#"Glevakha"#-208,64#-306,44#0,5
"Free Worlds League"#"Gomeisa"#-49,81#-128,05#0,5
"Free Worlds League"#"Goodna"#-28,69#-242,28#0,5
"Free Worlds League"#"Goth Khakar"#-335,39#-246,72#0,5
"Free Worlds League"#"Gouderak"#-117,88#-357,82#0,5
"Free Worlds League"#"Graham IV"#-23,73#-10,43#0,5
"Free Worlds League"#"Granera"#-99,1#-333,3#0,5
"Free Worlds League"#"Griffith"#-336,69#-77,2#0,5
"Free Worlds League"#"Guangzho"#-110,84#-287,92#0,5
"Free Worlds League"#"Hamilton"#-35,99#-81,99#0,5
"Free Worlds League"#"Hammer"#-373,2#-143,96#0,5
"Free Worlds League"#"Harmony"#-142,92#-172,13#0,5
"Free Worlds League"#"Harsefeld"#-18#-143,18#0,5
"Free Worlds League"#"Hassad"#-30,25#-161,96#0,5
"Free Worlds League"#"Hazeldean"#-412,85#-166,91#0,5
"Free Worlds League"#"Hednesford"#-368,51#-232,89#0,5
"Free Worlds League"#"Hellos Minor"#-187,52#-182,3#0,5
"Free Worlds League"#"Helm"#-134,83#-58,68#0,5
"Free Worlds League"#"Hindmarsh"#-197,16#-274,1#0,5
"Free Worlds League"#"Hiratsuka"#-260,8#-255,58#0,5
"Free Worlds League"#"Holt"#-49,81#-103,8#0,5
"Free Worlds League"#"Home"#-281,14#-165,35#0,5
"Free Worlds League"#"Hongqiao"#-229,24#-234,72#0,5
"Free Worlds League"#"Howrah"#-221,68#-281,66#0,5
"Free Worlds League"#"Hudeiba"#-79,28#-287,92#0,5
"Free Worlds League"#"Huntington"#-399,02#-188,3#0,5
"Free Worlds League"#"Ibarra"#-255,32#-183,6#0,5
"Free Worlds League"#"Ibstock"#-22,43#-129,1#0,5
"Free Worlds League"#"Ideyld"#-203,16#-98,32#0,5
"Free Worlds League"#"Iknogoro"#-50,6#-250,63#0,5
"Free Worlds League"#"Ingonish"#-88,93#-347,12#0,5
"Free Worlds League"#"Ionus"#-185,17#-154,13#0,5
"Free Worlds League"#"Ipswich"#-48,77#-234,98#0,5
"Free Worlds League"#"Irian"#-46,94#-56,85#0,5
"Free Worlds League"#"Isabela"#-273,32#-244,63#0,5
"Free Worlds League"#"Jiddah"#-281,92#-238,11#0,5
"Free Worlds League"#"Jouques"#-111,62#-213,6#0,5
"Free Worlds League"#"Jubka"#-341,65#-212,29#0,5
"Free Worlds League"#"Kakada"#-292,88#-125,71#0,5
"Free Worlds League"#"Kalidasa"#-106,67#-23,21#0,5
"Free Worlds League"#"Kanata"#-97,02#-310,61#0,5
"Free Worlds League"#"Karachi"#-294,96#-245,41#0,5
"Free Worlds League"#"Karakiraz"#-308#-201,08#0,5
"Free Worlds League"#"Katlehong"#-219,59#-254,28#0,5
"Free Worlds League"#"Kearny"#-128,31#-276,97#0,5
"Free Worlds League"#"Keeling"#-175,26#-219,33#0,5
"Free Worlds League"#"Kendall"#-373,47#-202,64#0,5
"Free Worlds League"#"Keystone"#-126,23#-106,41#0,5
"Free Worlds League"#"Kilarney"#-316,35#-117,36#0,5
"Free Worlds League"#"Kirkenlaard"#-161,44#-122,84#0,5
"Free Worlds League"#"Kiyev"#-88,93#-173,17#0,5
"Free Worlds League"#"Kogl"#-358,08#-178,13#0,5
"Free Worlds League"#"Kosciusko"#-305,4#-91,8#0,5
"Free Worlds League"#"Kujari"#-26,08#-267,36#0,5
"Free Worlds League"#"Kutludugun"#-334,35#-192,21#0,5
"Free Worlds League"#"Kwamashu"#-72,76#-262,36#0,5
"Free Worlds League"#"Kyeinnisan"#-101,71#-151,79#0,5
"Free Worlds League"#"Kyrkbacken"#2,61#-121,01#0,5
"Free Worlds League"#"Labouchere"#-255,58#-75,11#0,5
"Free Worlds League"#"Lahti"#-395,89#-225,07#0,5
"Free Worlds League"#"Lancaster"#-116,84#-88,93#0,5
"Free Worlds League"#"Landfall"#-406,85#-203,42#0,5
"Free Worlds League"#"Laureles"#-187,52#-153,35#0,5
"Free Worlds League"#"Lengkong"#-241,24#-261,32#0,5
"Free Worlds League"#"Lepaterique"#-378,42#-167,96#0,5
"Free Worlds League"#"Les Halles"#-39,38#-189,6#0,5
"Free Worlds League"#"Lesnovo"#-318,18#-269,15#0,5
"Free Worlds League"#"Leyda"#-71,72#-349,99#0,5
"Free Worlds League"#"Ling"#-44,34#-122,05#0,5
"Free Worlds League"#"Loeches"#-75,11#-202,9#0,5
"Free Worlds League"#"Loongana"#-297,31#-110,32#0,5
"Free Worlds League"#"Lopez"#-38,08#-333,3#0,5
"Free Worlds League"#"Loric"#-232,37#-39,12#0,5
"Free Worlds League"#"Loyalty"#-228,72#-145,79#0,5
"Free Worlds League"#"Lungdo"#-83,46#-122,84#0,5
"Free Worlds League"#"Lurgatan"#-20,34#-333,82#0,5
"Free Worlds League"#"Mackenzie"#-278,01#-209,68#0,5
"Free Worlds League"#"Maderas"#-351,3#-88,15#0,5
"Free Worlds League"#"Manihiki"#-209,16#-169,52#0,5
"Free Worlds League"#"Mankova"#-255,32#-274,36#0,5
"Free Worlds League"#"Manotick"#-375,81#-135,09#0,5
"Free Worlds League"#"Mansu-ri"#-95,71#-256,37#0,5
"Free Worlds League"#"Marcus"#-59,46#-15,65#0,5
"Free Worlds League"#"Marik"#-80,33#-75,89#0,5
"Free Worlds League"#"Maritgues"#-96,76#-215,16#0,5
"Free Worlds League"#"Matheran"#-66,24#-171,87#0,5
"Free Worlds League"#"Mauripur"#-168,74#-284,27#0,5
"Free Worlds League"#"Maxwell"#-380,25#-115,53#0,5
"Free Worlds League"#"McAffe"#-182,82#-45,64#0,5
"Free Worlds League"#"McKenna"#-66,76#-133,53#0,5
"Free Worlds League"#"Meadowvale"#-136,14#-324,96#0,5
"Free Worlds League"#"Megrez"#-213,07#-42,25#0,5
"Free Worlds League"#"Menkalinan"#0#-71,2#0,5
"Free Worlds League"#"Merak"#-120,49#-62,85#0,5
"Free Worlds League"#"Merton"#-396,16#-122,84#0,5
"Free Worlds League"#"Miaplacidus"#-63,11#-57,38#0,5
"Free Worlds League"#"Midkiff"#-200,29#-112,93#0,5
"Free Worlds League"#"Millungera"#-285,05#-72,76#0,5
"Free Worlds League"#"Milnerton"#-86,06#-234,46#0,5
"Free Worlds League"#"Molokai"#-258,45#-195,86#0,5
"Free Worlds League"#"Mosiro"#-65,72#-283,23#0,5
"Free Worlds League"#"Mundrabilla"#-250,11#-109,28#0,5
"Free Worlds League"#"Muscida"#-140,83#-183,86#0,5
"Free Worlds League"#"Nathan"#-67,81#-49,55#0,5
"Free Worlds League"#"Negushevo"#-289,49#-276,19#0,5
"Free Worlds League"#"Nestor"#-172,13#-26,08#0,5
"Free Worlds League"#"New Delos"#-38,34#-141,88#0,5
"Free Worlds League"#"New Hope"#-114,23#-33,12#0,5
"Free Worlds League"#"New Olympia"#-151,52#-131,44#0,5
"Free Worlds League"#"Newcastle"#-210,47#-182,3#0,5
"Free Worlds League"#"Ngake"#-175,52#-200,29#0,5
"Free Worlds League"#"Niihau"#-239,68#-80,59#0,5
"Free Worlds League"#"Nockatunga"#-291,57#-54,51#0,5
"Free Worlds League"#"Norfolk"#-223,77#-181,52#0,5
"Free Worlds League"#"Nova Roma"#-83,98#-135,09#0,5
"Free Worlds League"#"Nullarbor"#-159,87#-252,45#0,5
"Free Worlds League"#"Obrenovac"#-189,08#-338,52#0,5
"Free Worlds League"#"Oceana"#-97,28#-109,01#0,5
"Free Worlds League"#"Ohrensen"#-16,43#-122,84#0,5
"Free Worlds League"#"Olafsvik"#-178,13#-241,24#0,5
"Free Worlds League"#"Oliver"#-32,08#-7,04#0,5
"Free Worlds League"#"Oriente"#-76,68#-213,86#0,5
"Free Worlds League"#"Panjang"#-300,44#-183,34#0,5
"Free Worlds League"#"Paradise"#-241,24#-153,61#0,5
"Free Worlds League"#"Park Place"#-29,73#-111,88#0,5
"Free Worlds League"#"Payvand"#-204,21#-320#0,5
